date,adj_close_^vix,close_^vix,high_^vix,low_^vix,open_^vix,volume_^vix,returns,rolling_volatility
2018-06-06,11.64,11.64,11.64,11.64,11.64,0,-0.06129032258064515,1.2417044793270173
2018-06-07,12.13,12.13,12.13,12.13,12.13,0,0.04209621993127155,1.2514663903645242
2018-06-08,12.18,12.18,12.18,12.18,12.18,0,0.004122011541632276,1.2288682305289973
2018-06-11,12.35,12.35,12.35,12.35,12.35,0,0.013957307060755264,1.2229547575750954
2018-06-12,12.34,12.34,12.34,12.34,12.34,0,-0.0008097165991902688,1.217612169417063
2018-06-13,12.94,12.94,12.94,12.94,12.94,0,0.04862236628849259,1.2257744720568615
2018-06-14,12.12,12.12,12.12,12.12,12.12,0,-0.06336939721792889,1.2333355662285364
2018-06-15,11.98,11.98,11.98,11.98,11.98,0,-0.011551155115511413,1.2334074176953187
2018-06-18,12.31,12.31,12.31,12.31,12.31,0,0.027545909849749695,1.2217207206587193
2018-06-19,13.35,13.35,13.35,13.35,13.35,0,0.08448415922014618,1.2480031323638339
2018-06-20,12.79,12.79,12.79,12.79,12.79,0,-0.04194756554307122,1.253770645921087
2018-06-21,14.64,14.64,14.64,14.64,14.64,0,0.14464425332290864,1.2956249290682553
2018-06-22,13.77,13.77,13.77,13.77,13.77,0,-0.05942622950819676,1.308302104098459
2018-06-25,17.33,17.33,17.33,17.33,17.33,0,0.25853304284676826,1.4920100386629793
2018-06-26,15.92,15.92,15.92,15.92,15.92,0,-0.08136180034622031,1.5173407783685766
2018-06-27,17.91,17.91,17.91,17.91,17.91,0,0.125,1.5129831924284058
2018-06-28,16.85,16.85,16.85,16.85,16.85,0,-0.05918481295365707,1.5018422233655204
2018-06-29,16.09,16.09,16.09,16.09,16.09,0,-0.045103857566765715,1.5105777636079842
2018-07-02,15.6,15.6,15.6,15.6,15.6,0,-0.03045369794903663,1.5148759169364079
2018-07-03,16.14,16.14,16.14,16.14,16.14,0,0.034615384615384714,1.5130004387659919
2018-07-05,14.97,14.97,14.97,14.97,14.97,0,-0.07249070631970256,1.532275177835443
2018-07-06,13.37,13.37,13.37,13.37,13.37,0,-0.10688042752171023,1.5602011534963938
2018-07-09,12.69,12.69,12.69,12.69,12.69,0,-0.05086013462976813,1.5687957383997886
2018-07-10,12.64,12.64,12.64,12.64,12.64,0,-0.003940110323088941,1.5616729860822116
2018-07-11,13.63,13.63,13.63,13.63,13.63,0,0.07832278481012667,1.3310913079671942
2018-07-12,12.58,12.58,12.58,12.58,12.58,0,-0.07703595011005138,1.3024001425284608
2018-07-13,12.18,12.18,12.18,12.18,12.18,0,-0.031796502384737746,1.300586844750714
2018-07-16,12.83,12.83,12.83,12.83,12.83,0,0.05336617405582933,1.2570502859721655
2018-07-17,12.06,12.06,12.06,12.06,12.06,0,-0.06001558846453625,1.2596586633765736
2018-07-18,12.1,12.1,12.1,12.1,12.1,0,0.0033167495854062867,1.2569188981366637
2018-07-19,12.87,12.87,12.87,12.87,12.87,0,0.06363636363636371,1.2543718979515077
2018-07-20,12.86,12.86,12.86,12.86,12.86,0,-0.0007770007770007137,1.2498573335066194
2018-07-23,12.62,12.62,12.62,12.62,12.62,0,-0.018662519440124425,1.2517034366834023
2018-07-24,12.41,12.41,12.41,12.41,12.41,0,-0.016640253565768592,1.2527319782045734
2018-07-25,12.29,12.29,12.29,12.29,12.29,0,-0.00966962127316684,1.253228741189503
2018-07-26,12.14,12.14,12.14,12.14,12.14,0,-0.012205044751830596,1.2462395176775716
2018-07-27,13.03,13.03,13.03,13.03,13.03,0,0.0733113673805601,1.2481662298272975
2018-07-30,14.26,14.26,14.26,14.26,14.26,0,0.09439754412893331,1.2733100120886156
2018-07-31,12.83,12.83,12.83,12.83,12.83,0,-0.10028050490883589,1.310279216300256
2018-08-01,13.15,13.15,13.15,13.15,13.15,0,0.02494154325798914,1.2898993597008437
2018-08-02,12.19,12.19,12.19,12.19,12.19,0,-0.07300380228136893,1.3022819862553374
2018-08-03,11.64,11.64,11.64,11.64,11.64,0,-0.04511894995898269,1.2354199935404266
2018-08-06,11.27,11.27,11.27,11.27,11.27,0,-0.03178694158075612,1.2273806463238592
2018-08-07,10.93,10.93,10.93,10.93,10.93,0,-0.030168589174800364,0.9432457794294148
2018-08-08,10.85,10.85,10.85,10.85,10.85,0,-0.007319304666056681,0.9211429595955791
2018-08-09,11.27,11.27,11.27,11.27,11.27,0,0.03870967741935494,0.840816275443203
2018-08-10,13.16,13.16,13.16,13.16,13.16,0,0.16770186335403725,0.9803331023369738
2018-08-13,14.78,14.78,14.78,14.78,14.78,0,0.12310030395136762,1.041901405219778
2018-08-14,13.31,13.31,13.31,13.31,13.31,0,-0.09945872801082534,1.0775582650595603
2018-08-15,14.64,14.64,14.64,14.64,14.64,0,0.09992486851990989,1.1134438098815043
2018-08-16,13.45,13.45,13.45,13.45,13.45,0,-0.08128415300546454,1.11863554523648
2018-08-17,12.64,12.64,12.64,12.64,12.64,0,-0.06022304832713743,1.088091379327956
2018-08-20,12.49,12.49,12.49,12.49,12.49,0,-0.011867088607595,1.0779663270929243
2018-08-21,12.86,12.86,12.86,12.86,12.86,0,0.029623698959167166,1.0808394534062264
2018-08-22,12.25,12.25,12.25,12.25,12.25,0,-0.04743390357698285,1.0657991720462552
2018-08-23,12.41,12.41,12.41,12.41,12.41,0,0.013061224489795853,1.0419786604801307
2018-08-24,11.99,11.99,11.99,11.99,11.99,0,-0.03384367445608383,1.042565198200793
2018-08-27,12.16,12.16,12.16,12.16,12.16,0,0.014178482068390341,1.031758545358759
2018-08-28,12.5,12.5,12.5,12.5,12.5,0,0.02796052631578938,1.01856031789823
2018-08-29,12.25,12.25,12.25,12.25,12.25,0,-0.020000000000000018,1.0207640599030445
2018-08-30,13.53,13.53,13.53,13.53,13.53,0,0.10448979591836727,1.0485634366080523
2018-08-31,12.86,12.86,12.86,12.86,12.86,0,-0.049519586104951996,1.059836511103811
2018-09-04,13.16,13.16,13.16,13.16,13.16,0,0.023328149300155587,1.059676681773673
2018-09-05,13.91,13.91,13.91,13.91,13.91,0,0.05699088145896658,1.0689653933846786
2018-09-06,14.65,14.65,14.65,14.65,14.65,0,0.05319913731128678,1.0764851420589574
2018-09-07,14.88,14.88,14.88,14.88,14.88,0,0.015699658703071773,1.0749603043231426
2018-09-10,14.16,14.16,14.16,14.16,14.16,0,-0.048387096774193616,1.0695225852544814
2018-09-11,13.22,13.22,13.22,13.22,13.22,0,-0.06638418079096042,1.054040405966483
2018-09-12,13.14,13.14,13.14,13.14,13.14,0,-0.00605143721633894,1.0109805556758924
2018-09-13,12.37,12.37,12.37,12.37,12.37,0,-0.05859969558599709,1.023922391924306
2018-09-14,12.07,12.07,12.07,12.07,12.07,0,-0.02425222312045261,1.003293442731021
2018-09-17,13.68,13.68,13.68,13.68,13.68,0,0.13338856669428334,1.0627813310854408
2018-09-18,12.79,12.79,12.79,12.79,12.79,0,-0.06505847953216382,1.077736406566567
2018-09-19,11.75,11.75,11.75,11.75,11.75,0,-0.08131352619233767,1.1027140908189699
2018-09-20,11.8,11.8,11.8,11.8,11.8,0,0.004255319148936287,1.1021298588506043
2018-09-21,11.68,11.68,11.68,11.68,11.68,0,-0.01016949152542379,1.0982614325460005
2018-09-24,12.2,12.2,12.2,12.2,12.2,0,0.044520547945205546,0.9909458223806668
2018-09-25,12.42,12.42,12.42,12.42,12.42,0,0.0180327868852459,0.9212472704352576
2018-09-26,12.89,12.89,12.89,12.89,12.89,0,0.037842190016103006,0.8829945334746945
2018-09-27,12.41,12.41,12.41,12.41,12.41,0,-0.03723816912335143,0.8369442851030041
2018-09-28,12.12,12.12,12.12,12.12,12.12,0,-0.023368251410153196,0.8068652769035878
2018-10-01,12.0,12.0,12.0,12.0,12.0,0,-0.009900990099009799,0.7884106698183316
2018-10-02,12.05,12.05,12.05,12.05,12.05,0,0.004166666666666652,0.787781847929319
2018-10-03,11.61,11.61,11.61,11.61,11.61,0,-0.036514522821576856,0.7894703866286252
2018-10-04,14.22,14.22,14.22,14.22,14.22,0,0.22480620155038777,1.015851781970969
2018-10-05,14.82,14.82,14.82,14.82,14.82,0,0.04219409282700415,1.0208976356514625
2018-10-08,15.69,15.69,15.69,15.69,15.69,0,0.05870445344129549,1.023315419465745
2018-10-09,15.95,15.95,15.95,15.95,15.95,0,0.016571064372211675,1.0234055194984428
2018-10-10,22.96,22.96,22.96,22.96,22.96,0,0.43949843260188093,1.6098020133395008
2018-10-11,24.98,24.98,24.98,24.98,24.98,0,0.08797909407665494,1.614163076235969
2018-10-12,21.31,21.31,21.31,21.31,21.31,0,-0.14691753402722185,1.674377989878027
2018-10-15,21.3,21.3,21.3,21.3,21.3,0,-0.000469263256686947,1.662696532474899
2018-10-16,17.62,17.62,17.62,17.62,17.62,0,-0.17276995305164322,1.7554267859039765
2018-10-17,17.4,17.4,17.4,17.4,17.4,0,-0.012485811577752637,1.7525370729126042
2018-10-18,20.06,20.06,20.06,20.06,20.06,0,0.15287356321839085,1.7958276546776475
2018-10-19,19.89,19.89,19.89,19.89,19.89,0,-0.008474576271186307,1.797231533700887
2018-10-22,19.64,19.64,19.64,19.64,19.64,0,-0.012569130216188995,1.789196866096139
2018-10-23,20.71,20.71,20.71,20.71,20.71,0,0.0544806517311609,1.7748302467187858
2018-10-24,25.23,25.23,25.23,25.23,25.23,0,0.21825205214872034,1.8626268583243175
2018-10-25,24.22,24.22,24.22,24.22,24.22,0,-0.040031708283789214,1.8558977724249937
2018-10-26,24.16,24.16,24.16,24.16,24.16,0,-0.002477291494632494,1.851583961253767
2018-10-29,24.7,24.7,24.7,24.7,24.7,0,0.022350993377483475,1.8250992632109886
2018-10-30,23.35,23.35,23.35,23.35,23.35,0,-0.054655870445344035,1.8208551766556889
2018-10-31,21.23,21.23,21.23,21.23,21.23,0,-0.09079229122055676,1.8259055258808348
2018-11-01,19.34,19.34,19.34,19.34,19.34,0,-0.0890249646726331,1.8551569890966935
2018-11-02,19.51,19.51,19.51,19.51,19.51,0,0.00879007238883145,1.8530700676070715
2018-11-05,19.96,19.96,19.96,19.96,19.96,0,0.023065094823167653,1.8519591834864462
2018-11-06,19.91,19.91,19.91,19.91,19.91,0,-0.0025050100200401104,1.853335846895572
2018-11-07,16.36,16.36,16.36,16.36,16.36,0,-0.1783023606228027,1.9407985866800679
2018-11-08,16.72,16.72,16.72,16.72,16.72,0,0.022004889975550057,1.9346583971980313
2018-11-09,17.36,17.36,17.36,17.36,17.36,0,0.038277511961722466,1.9318721904524
2018-11-12,20.45,20.45,20.45,20.45,20.45,0,0.17799539170506917,1.9838917761029586
2018-11-13,20.02,20.02,20.02,20.02,20.02,0,-0.02102689486552567,1.987509174386376
2018-11-14,21.25,21.25,21.25,21.25,21.25,0,0.06143856143856152,1.9818774855145866
2018-11-15,19.98,19.98,19.98,19.98,19.98,0,-0.05976470588235294,1.9054956242298513
2018-11-16,18.14,18.14,18.14,18.14,18.14,0,-0.09209209209209213,1.9301084409107565
2018-11-19,20.1,20.1,20.1,20.1,20.1,0,0.10804851157662632,1.945440650142749
2018-11-20,22.48,22.48,22.48,22.48,22.48,0,0.1184079601990049,1.9684500184449532
2018-11-21,20.8,20.8,20.8,20.8,20.8,0,-0.07473309608540923,1.5270319268172894
2018-11-23,21.52,21.52,21.52,21.52,21.52,0,0.03461538461538449,1.5083869301194734
2018-11-26,18.9,18.9,18.9,18.9,18.9,0,-0.12174721189591087,1.4888097679542704
2018-11-27,19.02,19.02,19.02,19.02,19.02,0,0.006349206349206327,1.4889133844444382
2018-11-28,18.49,18.49,18.49,18.49,18.49,0,-0.02786540483701372,1.3989331488803414
2018-11-29,18.79,18.79,18.79,18.79,18.79,0,0.016224986479177916,1.398239414032588
2018-11-30,18.07,18.07,18.07,18.07,18.07,0,-0.0383182543906333,1.3322494494368702
2018-12-03,16.44,16.44,16.44,16.44,16.44,0,-0.09020475926950744,1.3575136679307849
2018-12-04,20.74,20.74,20.74,20.74,20.74,0,0.2615571776155716,1.5581429151811848
2018-12-06,21.19,21.19,21.19,21.19,21.19,0,0.021697203471552795,1.5522155764645442
2018-12-07,23.23,23.23,23.23,23.23,23.23,0,0.09627182633317588,1.4431456509125977
2018-12-10,22.64,22.64,22.64,22.64,22.64,0,-0.02539819199311233,1.4401398626300708
2018-12-11,21.76,21.76,21.76,21.76,21.76,0,-0.03886925795052998,1.4448910887723745
2018-12-12,21.46,21.46,21.46,21.46,21.46,0,-0.01378676470588236,1.4439146524290989
2018-12-13,20.65,20.65,20.65,20.65,20.65,0,-0.037744641192917205,1.4392590676889203
2018-12-14,21.63,21.63,21.63,21.63,21.63,0,0.047457627118643986,1.4193188031677075
2018-12-17,24.52,24.52,24.52,24.52,24.52,0,0.13361072584373557,1.4385733268207719
2018-12-18,25.58,25.58,25.58,25.58,25.58,0,0.04323001631321355,1.441411069973943
2018-12-19,25.58,25.58,25.58,25.58,25.58,0,0.0,1.441551894724576
2018-12-20,28.38,28.38,28.38,28.38,28.38,0,0.10946051602814699,1.4679367725551418
2018-12-21,30.11,30.11,30.11,30.11,30.11,0,0.06095842142353769,1.3521099059193449
2018-12-24,36.07,36.07,36.07,36.07,36.07,0,0.19794088342743277,1.4430911799767072
2018-12-26,30.41,30.41,30.41,30.41,30.41,0,-0.1569171056279457,1.5406408259035673
2018-12-27,29.96,29.96,29.96,29.96,29.96,0,-0.014797763893456106,1.4721498010298484
2018-12-28,28.34,28.34,28.34,28.34,28.34,0,-0.05407209612817088,1.4826064414327214
2018-12-31,25.42,25.42,25.42,25.42,25.42,0,-0.10303458009880018,1.514796765427703
2019-01-02,23.22,23.22,23.22,23.22,23.22,0,-0.0865460267505902,1.5274835519024685
2019-01-03,25.45,25.45,25.45,25.45,25.45,0,0.09603789836347976,1.5162193692438835
2019-01-04,21.38,21.38,21.38,21.38,21.38,0,-0.15992141453831044,1.572112119021958
2019-01-07,21.4,21.4,21.4,21.4,21.4,0,0.00093545369504211,1.5360063176924876
2019-01-08,20.47,20.47,20.47,20.47,20.47,0,-0.04345794392523361,1.5249322987619633
2019-01-09,19.98,19.98,19.98,19.98,19.98,0,-0.023937469467513406,1.5240892569228943
2019-01-10,19.5,19.5,19.5,19.5,19.5,0,-0.024024024024024038,1.4809374426894573
2019-01-11,18.19,18.19,18.19,18.19,18.19,0,-0.06717948717948707,1.4956559558266616
2019-01-14,19.07,19.07,19.07,19.07,19.07,0,0.048378229796591565,1.4984626831765213
2019-01-15,18.6,18.6,18.6,18.6,18.6,0,-0.024646040901940114,1.5005266837161586
2019-01-16,19.04,19.04,19.04,19.04,19.04,0,0.023655913978494425,1.4961465074779885
2019-01-17,18.06,18.06,18.06,18.06,18.06,0,-0.05147058823529416,1.4786378206169946
2019-01-18,17.8,17.8,17.8,17.8,17.8,0,-0.01439645625692132,1.2673073805717163
2019-01-22,20.8,20.8,20.8,20.8,20.8,0,0.1685393258426966,1.3593077652264391
2019-01-23,19.52,19.52,19.52,19.52,19.52,0,-0.06153846153846154,1.3419243978798738
2019-01-24,18.89,18.89,18.89,18.89,18.89,0,-0.032274590163934413,1.3430966412596406
2019-01-25,17.42,17.42,17.42,17.42,17.42,0,-0.07781895182636311,1.3569060937248543
2019-01-28,18.87,18.87,18.87,18.87,18.87,0,0.08323765786452353,1.3797168244369173
2019-01-29,19.13,19.13,19.13,19.13,19.13,0,0.013778484366719468,1.3757639546607223
2019-01-30,17.66,17.66,17.66,17.66,17.66,0,-0.076842655514898,1.3864474332438848
2019-01-31,16.57,16.57,16.57,16.57,16.57,0,-0.061721404303510696,1.3336512757899843
2019-02-01,16.14,16.14,16.14,16.14,16.14,0,-0.025950512975256523,1.3248742631432529
2019-02-04,15.73,15.73,15.73,15.73,15.73,0,-0.025402726146220633,1.3249337688828784
2019-02-05,15.57,15.57,15.57,15.57,15.57,0,-0.010171646535282908,1.2733976730050363
2019-02-06,15.38,15.38,15.38,15.38,15.38,0,-0.012202954399486154,1.2520745922649255
2019-02-07,16.37,16.37,16.37,16.37,16.37,0,0.06436931079323793,1.101592120367569
2019-02-08,15.72,15.72,15.72,15.72,15.72,0,-0.03970678069639588,1.0283139541045871
2019-02-11,15.97,15.97,15.97,15.97,15.97,0,0.01590330788804062,1.033432987077134
2019-02-12,15.43,15.43,15.43,15.43,15.43,0,-0.03381340012523493,1.029068990081362
2019-02-13,15.65,15.65,15.65,15.65,15.65,0,0.014257939079714843,1.0006445409615823
2019-02-14,16.22,16.22,16.22,16.22,16.22,0,0.03642172523961662,0.9866857139764391
2019-02-15,14.91,14.91,14.91,14.91,14.91,0,-0.08076448828606653,0.9540458157273916
2019-02-19,14.88,14.88,14.88,14.88,14.88,0,-0.002012072434607548,0.8511665162533056
2019-02-20,14.02,14.02,14.02,14.02,14.02,0,-0.05779569892473124,0.8611745016932645
2019-02-21,14.46,14.46,14.46,14.46,14.46,0,0.031383737517831856,0.8651941107018295
2019-02-22,13.51,13.51,13.51,13.51,13.51,0,-0.0656984785615492,0.8793379347036392
2019-02-25,14.85,14.85,14.85,14.85,14.85,0,0.09918578830495939,0.9348642246448831
2019-02-26,15.17,15.17,15.17,15.17,15.17,0,0.02154882154882154,0.9208338337031748
2019-02-27,14.7,14.7,14.7,14.7,14.7,0,-0.030982201713909086,0.9099304576652963
2019-02-28,14.78,14.78,14.78,14.78,14.78,0,0.0054421768707482165,0.9090663715897372
2019-03-01,13.57,13.57,13.57,13.57,13.57,0,-0.08186738836265217,0.9302563249227822
2019-03-04,14.63,14.63,14.63,14.63,14.63,0,0.07811348563006626,0.9550712921869579
2019-03-05,14.74,14.74,14.74,14.74,14.74,0,0.007518796992481258,0.955368055425531
2019-03-06,15.74,15.74,15.74,15.74,15.74,0,0.0678426051560379,0.8336475854470828
2019-03-07,16.59,16.59,16.59,16.59,16.59,0,0.05400254129606097,0.8363230433247939
2019-03-08,16.05,16.05,16.05,16.05,16.05,0,-0.032549728752260365,0.8364040578142513
2019-03-11,14.33,14.33,14.33,14.33,14.33,0,-0.1071651090342679,0.8627952454209621
2019-03-12,13.77,13.77,13.77,13.77,13.77,0,-0.03907885554780188,0.8260756501797403
2019-03-13,13.41,13.41,13.41,13.41,13.41,0,-0.02614379084967311,0.8245562872858918
2019-03-14,13.5,13.5,13.5,13.5,13.5,0,0.006711409395973034,0.8013392796437017
2019-03-15,12.88,12.88,12.88,12.88,12.88,0,-0.045925925925925815,0.7933502290781158
2019-03-18,13.1,13.1,13.1,13.1,13.1,0,0.017080745341614856,0.7942918196122603
2019-03-19,13.56,13.56,13.56,13.56,13.56,0,0.03511450381679393,0.8005987143444084
2019-03-20,13.91,13.91,13.91,13.91,13.91,0,0.02581120943952797,0.8048520741439225
2019-03-21,13.63,13.63,13.63,13.63,13.63,0,-0.020129403306973326,0.8060094722503925
2019-03-22,16.48,16.48,16.48,16.48,16.48,0,0.20909757887013947,0.9972257985931786
2019-03-25,16.33,16.33,16.33,16.33,16.33,0,-0.00910194174757295,0.9900059477615493
2019-03-26,14.68,14.68,14.68,14.68,14.68,0,-0.10104102878138388,1.033889878771065
2019-03-27,15.15,15.15,15.15,15.15,15.15,0,0.032016348773842074,1.033238008221465
2019-03-28,14.43,14.43,14.43,14.43,14.43,0,-0.04752475247524757,1.0420235339358288
2019-03-29,13.71,13.71,13.71,13.71,13.71,0,-0.04989604989604979,1.0453406319213525
2019-04-01,13.4,13.4,13.4,13.4,13.4,0,-0.022611232676878257,1.0213308235586862
2019-04-02,13.36,13.36,13.36,13.36,13.36,0,-0.0029850746268657025,1.021337947649975
2019-04-03,13.74,13.74,13.74,13.74,13.74,0,0.02844311377245523,1.0106729980643447
2019-04-04,13.58,13.58,13.58,13.58,13.58,0,-0.011644832605531286,1.0072019664964675
2019-04-05,12.82,12.82,12.82,12.82,12.82,0,-0.055964653902798256,1.002084745406535
2019-04-08,13.18,13.18,13.18,13.18,13.18,0,0.02808112324492984,0.9613589187494764
2019-04-09,14.28,14.28,14.28,14.28,14.28,0,0.08345978755690431,0.9909717587453722
2019-04-10,13.3,13.3,13.3,13.3,13.3,0,-0.06862745098039202,1.0070109788992623
2019-04-11,13.02,13.02,13.02,13.02,13.02,0,-0.021052631578947434,1.008361931045644
2019-04-12,12.01,12.01,12.01,12.01,12.01,0,-0.07757296466973884,1.005491314899212
2019-04-15,12.32,12.32,12.32,12.32,12.32,0,0.025811823480432983,0.9803044450626973
2019-04-16,12.18,12.18,12.18,12.18,12.18,0,-0.011363636363636465,0.9799149758770781
2019-04-17,12.6,12.6,12.6,12.6,12.6,0,0.034482758620689724,0.9631212555288708
2019-04-18,12.09,12.09,12.09,12.09,12.09,0,-0.04047619047619044,0.9511009231865454
2019-04-22,12.42,12.42,12.42,12.42,12.42,0,0.027295285359801413,0.9539399886090452
2019-04-23,12.28,12.28,12.28,12.28,12.28,0,-0.011272141706924366,0.9055548165097009
2019-04-24,13.14,13.14,13.14,13.14,13.14,0,0.07003257328990231,0.9234824464203403
2019-04-25,13.25,13.25,13.25,13.25,13.25,0,0.008371385083713712,0.9204033270065008
2019-04-26,12.73,12.73,12.73,12.73,12.73,0,-0.03924528301886787,0.92760150194023
2019-04-29,13.11,13.11,13.11,13.11,13.11,0,0.02985074626865658,0.9212458489577913
2019-04-30,13.12,13.12,13.12,13.12,13.12,0,0.0007627765064834868,0.9201607350003838
2019-05-01,14.8,14.8,14.8,14.8,14.8,0,0.128048780487805,0.9865944335448744
2019-05-02,14.42,14.42,14.42,14.42,14.42,0,-0.025675675675675746,0.9883052934774358
2019-05-03,12.87,12.87,12.87,12.87,12.87,0,-0.10748959778085998,1.0372796845821446
2019-05-06,15.44,15.44,15.44,15.44,15.44,0,0.19968919968919963,1.021036212678314
2019-05-07,19.32,19.32,19.32,19.32,19.32,0,0.25129533678756477,1.253788882188899
2019-05-08,19.4,19.4,19.4,19.4,19.4,0,0.0041407867494822614,1.2102841608979213
2019-05-09,19.1,19.1,19.1,19.1,19.1,0,-0.01546391752577303,1.2112650250073578
2019-05-10,16.04,16.04,16.04,16.04,16.04,0,-0.1602094240837697,1.2989194413488998
2019-05-13,20.55,20.55,20.55,20.55,20.55,0,0.2811720698254365,1.5108866402004766
2019-05-14,18.06,18.06,18.06,18.06,18.06,0,-0.12116788321167893,1.5599102631797797
2019-05-15,16.44,16.44,16.44,16.44,16.44,0,-0.08970099667774067,1.5882762699255863
2019-05-16,15.29,15.29,15.29,15.29,15.29,0,-0.06995133819951349,1.604654552363712
2019-05-17,15.96,15.96,15.96,15.96,15.96,0,0.04381948986265538,1.6067483807275176
2019-05-20,16.31,16.31,16.31,16.31,16.31,0,0.021929824561403466,1.594759929539401
2019-05-21,14.95,14.95,14.95,14.95,14.95,0,-0.08338442673206614,1.6179303446066078
2019-05-22,14.75,14.75,14.75,14.75,14.75,0,-0.013377926421404673,1.6034389393514001
2019-05-23,16.92,16.92,16.92,16.92,16.92,0,0.14711864406779673,1.6380949113307985
2019-05-24,15.85,15.85,15.85,15.85,15.85,0,-0.06323877068557926,1.65020691053834
2019-05-28,17.5,17.5,17.5,17.5,17.5,0,0.10410094637223977,1.6490218701918002
2019-05-29,17.9,17.9,17.9,17.9,17.9,0,0.022857142857142687,1.6489151573817247
2019-05-30,17.3,17.3,17.3,17.3,17.3,0,-0.03351955307262555,1.6535212114416367
2019-05-31,18.71,18.71,18.71,18.71,18.71,0,0.0815028901734105,1.663502678035304
2019-06-03,18.86,18.86,18.86,18.86,18.86,0,0.008017103153393768,1.6545369427208267
2019-06-04,16.97,16.97,16.97,16.97,16.97,0,-0.10021208907741253,1.6904501764690878
2019-06-05,16.09,16.09,16.09,16.09,16.09,0,-0.051856216853270465,1.7001263287240584
2019-06-06,15.93,15.93,15.93,15.93,15.93,0,-0.009944064636420169,1.6931204850353356
2019-06-07,16.3,16.3,16.3,16.3,16.3,0,0.02322661644695545,1.6934211120628593
2019-06-10,15.94,15.94,15.94,15.94,15.94,0,-0.022085889570552242,1.6896257997935327
2019-06-11,15.99,15.99,15.99,15.99,15.99,0,0.0031367628607277265,1.689039895957469
2019-06-12,15.91,15.91,15.91,15.91,15.91,0,-0.00500312695434646,1.689449469732248
2019-06-13,15.82,15.82,15.82,15.82,15.82,0,-0.0056568196103079504,1.6534198221951457
2019-06-14,15.28,15.28,15.28,15.28,15.28,0,-0.034134007585335024,1.6550593146153032
2019-06-17,15.35,15.35,15.35,15.35,15.35,0,0.0045811518324607725,1.6192641115088644
